subject,idna_subject,expiration_date,epoch
admarketplace.net,admarketplace.net,11-oct-2021,1633910400.0
admarvel.com,admarvel.com,02-nov-2023,1698883200.0
admaster.net,admaster.net,11-sep-2021,1631318400.0
admedia.com,admedia.com,27-apr-2029,1871942400.0
admedia.ro,admedia.ro,22-sep-2021,1632268800.0
admedo.com,admedo.com,12-nov-2021,1636675200.0
admeld.com,admeld.com,05-jul-2021,1625443200.0
admeta.com,admeta.com,25-oct-2021,1635120000.0
admixer.co.kr,admixer.co.kr,24-apr-2021,1619222400.0
admixer.net,admixer.net,12-apr-2021,1618185600.0
admized.com,admized.com,28-nov-2022,1669593600.0
admngronline.com,admngronline.com,21-jun-2021,1624233600.0
admob.biz,admob.biz,21-jun-2021,1624233600.0
admob.co.kr,admob.co.kr,26-jun-2021,1624665600.0
admob.dk,admob.dk,31-jul-2021,1627689600.0
admob.fi,admob.fi,15-jul-2021,1626307200.0
admob.fr,admob.fr,31-jan-2021,1612051200.0
admob.it,admob.it,23-apr-2021,1619136000.0
admob.kr,admob.kr,26-jun-2021,1624665600.0
admob.net,admob.net,09-apr-2021,1617926400.0
admob.pt,admob.pt,28-feb-2021,1614470400.0
admob.ru,admob.ru,21-aug-2021,1629504000.0
admob.sg,admob.sg,26-jun-2021,1624665600.0
admob.tw,admob.tw,23-jun-2021,1624406400.0
admobile.com,admobile.com,04-jan-2023,1672790400.0
admoda.com,admoda.com,27-mar-2021,1616803200.0
admonitor.com,admonitor.com,09-sep-2021,1631145600.0
admost.com,admost.com,19-jul-2022,1658188800.0
admtpmp123.com,admtpmp123.com,12-jun-2021,1623456000.0
admtpmp124.com,admtpmp124.com,30-aug-2021,1630281600.0
admtpmp127.com,admtpmp127.com,12-jun-2021,1623456000.0
admulti.com,admulti.com,07-apr-2021,1617753600.0
adnet.biz,adnet.biz,26-mar-2021,1616716800.0
adnet.ru,adnet.ru,17-may-2021,1621209600.0
adnetinteractive.com,adnetinteractive.com,08-sep-2021,1631059200.0
adnetwork.net,adnetwork.net,02-feb-2021,1612224000.0
adnetworkperformance.com,adnetworkperformance.com,27-apr-2021,1619481600.0
adnium.com,adnium.com,17-jun-2026,1781654400.0
adnotch.com,adnotch.com,23-apr-2021,1619136000.0
adnxs.com,adnxs.com,27-may-2022,1653609600.0
adocean.pl,adocean.pl,18-mar-2021,1616025600.0
adonly.com,adonly.com,24-jan-2022,1642982400.0
adonspot.com,adonspot.com,24-apr-2021,1619222400.0
adoperator.com,adoperator.com,01-jun-2025,1748736000.0
adorigin.com,adorigin.com,19-sep-2021,1632009600.0
adorika.net,adorika.net,01-sep-2022,1661990400.0
adotube.com,adotube.com,15-feb-2021,1613347200.0
adpdx.com,adpdx.com,19-jan-2021,1611014400.0
adpepper.dk,adpepper.dk,31-mar-2021,1617148800.0
adperium.com,adperium.com,17-feb-2021,1613520000.0
adplex.co.kr,adplex.co.kr,24-mar-2021,1616544000.0
adplus.co.id,adplus.co.id,25-apr-2021,1619308800.0
adplxmd.com,adplxmd.com,09-may-2021,1620518400.0
adprimemedia.com,adprimemedia.com,27-jul-2021,1627344000.0
adprofile.net,adprofile.net,17-jun-2021,1623888000.0
adprojekt.pl,adprojekt.pl,19-apr-2021,1618790400.0
adquota.com,adquota.com,25-feb-2021,1614211200.0
adrazzi.com,adrazzi.com,21-jun-2021,1624233600.0
adreactor.com,adreactor.com,12-aug-2021,1628726400.0
adrevolver.com,adrevolver.com,24-jul-2021,1627084800.0
adrotator.se,adrotator.se,09-may-2021,1620518400.0
adrta.com,adrta.com,22-jun-2023,1687392000.0
ads-twitter.com,ads-twitter.com,26-may-2022,1653523200.0
ads.cc,ads.cc,13-jun-2021,1623542400.0
ads1-adnow.com,ads1-adnow.com,03-mar-2021,1614729600.0
ads2-adnow.com,ads2-adnow.com,03-mar-2021,1614729600.0
ads3-adnow.com,ads3-adnow.com,03-mar-2021,1614729600.0
ads5-adnow.com,ads5-adnow.com,18-mar-2021,1616025600.0
ads8.com,ads8.com,14-aug-2021,1628899200.0
adsafeprotected.com,adsafeprotected.com,01-apr-2023,1680307200.0
adsage.cn,adsage.cn,01-aug-2021,1627776000.0
adsage.com,adsage.com,20-feb-2022,1645315200.0
adsame.com,adsame.com,06-oct-2021,1633478400.0
adscholar.com,adscholar.com,16-jan-2021,1610755200.0
adsdaq.com,adsdaq.com,12-aug-2021,1628726400.0
adsdk.com,adsdk.com,12-jun-2021,1623456000.0
adsense.com,adsense.com,25-feb-2021,1614211200.0
adsertor.co.uk,adsertor.co.uk,16-apr-2022,1650067200.0
adserver.pl,adserver.pl,20-sep-2021,1632096000.0
adserverplus.com,adserverplus.com,12-oct-2022,1665532800.0
adservinginternational.com,adservinginternational.com,14-aug-2021,1628899200.0
adsfac.net,adsfac.net,04-sep-2021,1630713600.0
adsfac.us,adsfac.us,21-aug-2021,1629504000.0
adsfactor.net,adsfactor.net,15-aug-2022,1660521600.0
adshost2.com,adshost2.com,22-sep-2021,1632268800.0
adside.com,adside.com,24-feb-2021,1614124800.0
adskape.ru,adskape.ru,28-jul-2021,1627430400.0
adskeeper.co.uk,adskeeper.co.uk,16-may-2021,1621123200.0
adsmarket.com,adsmarket.com,19-sep-2022,1663545600.0
adsmart.co.uk,adsmart.co.uk,18-feb-2021,1613606400.0
adsmart.com,adsmart.com,08-apr-2021,1617840000.0
adsmart.net,adsmart.net,24-jun-2021,1624492800.0
adsmobi.com,adsmobi.com,31-jan-2021,1612051200.0
adsmogo.com,adsmogo.com,02-apr-2022,1648857600.0
adsmogo.mobi,adsmogo.mobi,11-sep-2022,1662854400.0
adsmogo.net,adsmogo.net,11-sep-2022,1662854400.0
adsmogo.org,adsmogo.org,13-sep-2022,1663027200.0
adsmoloco.com,adsmoloco.com,25-oct-2023,1698192000.0
adsnative.com,adsnative.com,21-jun-2021,1624233600.0
adsoftware.com,adsoftware.com,14-jan-2021,1610582400.0
adsoldier.com,adsoldier.com,16-feb-2021,1613433600.0
adsonar.com,adsonar.com,09-jun-2021,1623196800.0
adsoptimal.com,adsoptimal.com,30-jul-2021,1627603200.0
adsota.com,adsota.com,23-jan-2021,1611360000.0
adspace.ro,adspace.ro,03-jul-2021,1625270400.0
adspeed.com,adspeed.com,21-oct-2027,1824076800.0
adspeed.net,adspeed.net,17-apr-2027,1807920000.0
adsplay.net,adsplay.net,13-may-2021,1620864000.0
adspruce.com,adspruce.com,20-apr-2022,1650412800.0
adsrevenue.net,adsrevenue.net,02-may-2021,1619913600.0
adsrocket.net,adsrocket.net,15-jul-2021,1626307200.0
adsrvmedia.net,adsrvmedia.net,20-aug-2021,1629417600.0
adsrvr.org,adsrvr.org,29-mar-2021,1616976000.0
adstune.com,adstune.com,13-may-2021,1620864000.0
adsunflower.com,adsunflower.com,12-sep-2021,1631404800.0
adsupply.com,adsupply.com,13-aug-2021,1628812800.0
adsupplyads.com,adsupplyads.com,25-jun-2022,1656115200.0
adswizz.com,adswizz.com,19-nov-2027,1826582400.0
adsymptotic.com,adsymptotic.com,09-sep-2023,1694217600.0
adsynergy.com,adsynergy.com,03-oct-2021,1633219200.0
adtailor.com,adtailor.com,25-sep-2021,1632528000.0
adtaily.com,adtaily.com,04-apr-2021,1617494400.0
adtaily.pl,adtaily.pl,04-apr-2021,1617494400.0
adtaxinetworks.com,adtaxinetworks.com,25-apr-2021,1619308800.0
adtech.com,adtech.com,26-jul-2021,1627257600.0
adtechus.com,adtechus.com,26-oct-2021,1635206400.0
adtegrity.net,adtegrity.net,24-sep-2021,1632441600.0
adtheorent.com,adtheorent.com,01-jan-2022,1640995200.0
adthis.com,adthis.com,10-sep-2021,1631232000.0
adtilt.com,adtilt.com,07-aug-2021,1628294400.0
adtng.com,adtng.com,20-jul-2021,1626739200.0
adtology.com,adtology.com,22-may-2021,1621641600.0
adtoma.com,adtoma.com,19-may-2021,1621382400.0
adtrade.net,adtrade.net,15-sep-2021,1631664000.0
adtrak.net,adtrak.net,30-mar-2021,1617062400.0
adtruth.com,adtruth.com,23-jan-2021,1611360000.0
adultadvertising.com,adultadvertising.com,10-aug-2021,1628553600.0
adultbaron.com,adultbaron.com,07-apr-2021,1617753600.0
adultmoda.com,adultmoda.com,16-may-2021,1621123200.0
adups.com,adups.com,22-mar-2029,1868832000.0
aduu.cn,aduu.cn,22-jul-2021,1626912000.0
adv-adserver.com,adv-adserver.com,17-jun-2021,1623888000.0
advariant.com,advariant.com,03-aug-2021,1627948800.0
adversal.com,adversal.com,17-oct-2024,1729123200.0
adverserve.net,adverserve.net,12-oct-2022,1665532800.0
advertise.com,advertise.com,26-oct-2026,1792972800.0
advertiseireland.com,advertiseireland.com,31-mar-2021,1617148800.0
advertising.com,advertising.com,04-jan-2022,1641254400.0
advertisingbanners.com,advertisingbanners.com,16-apr-2021,1618531200.0
advertmarket.com,advertmarket.com,26-aug-2021,1629936000.0
advertnative.com,advertnative.com,18-apr-2021,1618704000.0
advertserve.com,advertserve.com,11-feb-2023,1676073600.0
advertur.ru,advertur.ru,29-aug-2021,1630195200.0
advisormedia.cz,advisormedia.cz,05-apr-2021,1617580800.0
adviva.com,adviva.com,14-mar-2021,1615680000.0
adviva.net,adviva.net,15-aug-2021,1628985600.0
advmob.cn,advmob.cn,12-sep-2021,1631404800.0
advnt.com,advnt.com,25-jul-2021,1627171200.0
advombat.ru,advombat.ru,07-jul-2021,1625616000.0
adwareremovergold.com,adwareremovergold.com,02-feb-2021,1612224000.0
adwhirl.com,adwhirl.com,19-apr-2021,1618790400.0
adwitserver.com,adwitserver.com,14-feb-2021,1613260800.0
adwo.com,adwo.com,23-aug-2021,1629676800.0
adwods.com,adwods.com,02-aug-2021,1627862400.0
adworldnetwork.com,adworldnetwork.com,14-jan-2021,1610582400.0
adxpose.com,adxpose.com,07-apr-2021,1617753600.0
adxvalue.com,adxvalue.com,15-feb-2021,1613347200.0
adyea.com,adyea.com,25-may-2021,1621900800.0
adywind.com,adywind.com,11-apr-2021,1618099200.0
adzerk.com,adzerk.com,12-may-2025,1747008000.0
adzerk.net,adzerk.net,12-may-2024,1715472000.0
adzmedia.com,adzmedia.com,07-apr-2021,1617753600.0
adzones.com,adzones.com,16-sep-2021,1631750400.0
adztec.com,adztec.com,29-aug-2021,1630195200.0
af-ad.co.uk,af-ad.co.uk,17-jun-2022,1655424000.0
affbuzzads.com,affbuzzads.com,27-jan-2021,1611705600.0
affili.net,affili.net,06-oct-2022,1665014400.0
affiliatefuel.com,affiliatefuel.com,15-feb-2021,1613347200.0
affiliatefuture.com,affiliatefuture.com,20-jul-2021,1626739200.0
affiliatetracking.com,affiliatetracking.com,10-apr-2022,1649548800.0
affiliatetracking.net,affiliatetracking.net,09-apr-2022,1649462400.0
affiliatetrading.net,affiliatetrading.net,09-nov-2021,1636416000.0
affiliatewindow.com,affiliatewindow.com,06-may-2021,1620259200.0
affiliation-france.com,affiliation-france.com,20-aug-2021,1629417600.0
affiz.net,affiz.net,03-jul-2021,1625270400.0
agentanalytics.com,agentanalytics.com,23-jun-2021,1624406400.0
agkn.com,agkn.com,02-sep-2021,1630540800.0
ah-ha.com,ah-ha.com,03-oct-2021,1633219200.0
ahalogy.com,ahalogy.com,29-jul-2021,1627516800.0
ailamtrieuphu.com,ailamtrieuphu.com,03-jul-2021,1625270400.0
aimatch.com,aimatch.com,07-oct-2024,1728259200.0
airbrake.io,airbrake.io,06-sep-2021,1630886400.0
airpush.com,airpush.com,18-sep-2022,1663459200.0
ajouter.net,ajouter.net,29-jul-2021,1627516800.0
alcartone.com,alcartone.com,21-apr-2021,1618963200.0
alclick.com,alclick.com,28-may-2021,1622160000.0
alenty.com,alenty.com,18-may-2022,1652832000.0
alexajstrack.com,alexajstrack.com,04-jun-2021,1622764800.0
alexametrics.com,alexametrics.com,19-jun-2021,1624060800.0
all4spy.com,all4spy.com,04-aug-2021,1628035200.0
alladvantage.com,alladvantage.com,26-feb-2021,1614297600.0
allmygoodlife.com,allmygoodlife.com,12-jul-2021,1626048000.0
allosponsor.com,allosponsor.com,14-jan-2021,1610582400.0
allstarmediagroup.com,allstarmediagroup.com,31-mar-2021,1617148800.0
altitude-arena.com,altitude-arena.com,09-sep-2021,1631145600.0
altrooz.com,altrooz.com,18-may-2022,1652832000.0
amazingcounters.com,amazingcounters.com,14-may-2021,1620950400.0
amazon-adsystem.com,amazon-adsystem.com,16-sep-2024,1726444800.0
ambient-platform.com,ambient-platform.com,07-may-2023,1683417600.0
ambimob.com,ambimob.com,18-jul-2021,1626566400.0
amobee.com,amobee.com,22-feb-2021,1613952000.0
amung.us,amung.us,17-mar-2022,1647475200.0
anahtars.com,anahtars.com,03-apr-2021,1617408000.0
analysys.cn,analysys.cn,08-oct-2021,1633651200.0
analytiall.com,analytiall.com,27-aug-2021,1630022400.0
andomedia.com,andomedia.com,10-sep-2021,1631232000.0
andromob.info,andromob.info,04-jul-2021,1625356800.0
anquan.org,anquan.org,02-jun-2024,1717286400.0
antivironlineeu.com,antivironlineeu.com,11-jul-2021,1625961600.0
aphycolourses.info,aphycolourses.info,16-dec-2021,1639612800.0
api-01.com,api-01.com,10-aug-2027,1817856000.0
api-02.com,api-02.com,10-aug-2027,1817856000.0
api-03.com,api-03.com,10-aug-2027,1817856000.0
api-04.com,api-04.com,10-aug-2027,1817856000.0
api-05.com,api-05.com,10-aug-2027,1817856000.0
api-06.com,api-06.com,10-aug-2027,1817856000.0
api-07.com,api-07.com,10-aug-2027,1817856000.0
api-08.com,api-08.com,10-aug-2027,1817856000.0
apis.com.br,apis.com.br,29-mar-2028,1837900800.0
app-measurement.com,app-measurement.com,19-jun-2021,1624060800.0
app-promo.com,app-promo.com,24-jul-2021,1627084800.0
app.link,app.link,18-mar-2027,1805328000.0
appads.com,appads.com,08-jul-2021,1625702400.0
appbaqend.com,appbaqend.com,16-may-2023,1684195200.0
appboy.com,appboy.com,06-oct-2023,1696550400.0
appclick.co,appclick.co,02-aug-2021,1627862400.0
appclick.net,appclick.net,17-feb-2021,1613520000.0
appcpi.net,appcpi.net,31-mar-2021,1617148800.0
appdog.com,appdog.com,28-jun-2021,1624838400.0
appearch.info,appearch.info,19-feb-2021,1613692800.0
appia.com,appia.com,10-sep-2021,1631232000.0
appier.com,appier.com,31-aug-2021,1630368000.0
appier.net,appier.net,19-jun-2021,1624060800.0
appintop.com,appintop.com,10-jun-2021,1623283200.0
applift.com,applift.com,03-mar-2021,1614729600.0
applovin.com,applovin.com,01-jul-2024,1719792000.0
applvn.com,applvn.com,25-may-2021,1621900800.0
appnext.com,appnext.com,13-feb-2021,1613174400.0
appnexus.com,appnexus.com,11-sep-2022,1662854400.0
appnexus.net,appnexus.net,12-sep-2021,1631404800.0
appodeal.com,appodeal.com,02-may-2021,1619913600.0
appolicious.com,appolicious.com,24-apr-2021,1619222400.0
apprebates.com,apprebates.com,27-aug-2021,1630022400.0
appredeem.com,appredeem.com,19-aug-2021,1629331200.0
approstar.com,approstar.com,25-mar-2021,1616630400.0
apprupt.com,apprupt.com,24-feb-2021,1614124800.0
appsdt.com,appsdt.com,03-apr-2022,1648944000.0
appserver-ap.com,appserver-ap.com,17-mar-2021,1615939200.0
appserver-cp.com,appserver-cp.com,26-mar-2021,1616716800.0
appsfire.com,appsfire.com,04-may-2021,1620086400.0
appsfire.net,appsfire.net,04-may-2021,1620086400.0
appsflyer.com,appsflyer.com,09-may-2024,1715212800.0
appsnack.com,appsnack.com,28-aug-2021,1630108800.0
apptera.com,apptera.com,13-feb-2022,1644710400.0
appular.com,appular.com,09-mar-2021,1615248000.0
apsalar.com,apsalar.com,28-jan-2021,1611792000.0
apture.com,apture.com,04-may-2021,1620086400.0
apxadtracking.net,apxadtracking.net,06-aug-2021,1628208000.0
arcadebanners.com,arcadebanners.com,07-apr-2022,1649289600.0
are-ter.com,are-ter.com,11-may-2021,1620691200.0
arraghand-top.com,arraghand-top.com,06-sep-2021,1630886400.0
arrlnk.com,arrlnk.com,12-feb-2021,1613088000.0
as5000.com,as5000.com,18-mar-2021,1616025600.0
assoc-amazon.com,assoc-amazon.com,16-jul-2024,1721088000.0
atdmt.com,atdmt.com,17-aug-2021,1629158400.0
atedra.com,atedra.com,14-apr-2021,1618358400.0
atemda.com,atemda.com,09-jun-2021,1623196800.0
ati-host.net,ati-host.net,21-jan-2021,1611187200.0
atlassbx.com,atlassbx.com,02-apr-2021,1617321600.0
atlassolutions.com,atlassolutions.com,07-aug-2021,1628294400.0
atti.com,atti.com,23-feb-2021,1614038400.0
atwola.com,atwola.com,29-oct-2021,1635465600.0
au79nt5wic4x.com,au79nt5wic4x.com,27-apr-2021,1619481600.0
auctionads.com,auctionads.com,27-oct-2022,1666828800.0
auctionads.net,auctionads.net,19-aug-2021,1629331200.0
audience2media.com,audience2media.com,06-mar-2024,1709683200.0
auditude.com,auditude.com,01-jul-2021,1625097600.0
authorne.info,authorne.info,23-may-2021,1621728000.0
autoads.asia,autoads.asia,05-sep-2022,1662336000.0
autohits.dk,autohits.dk,31-jan-2021,1612051200.0
avazunativeads.com,avazunativeads.com,16-feb-2021,1613433600.0
avocarrot.com,avocarrot.com,27-oct-2021,1635292800.0
avsads.com,avsads.com,17-apr-2021,1618617600.0
awin1.com,awin1.com,19-may-2021,1621382400.0
axmtrack.com,axmtrack.com,17-apr-2021,1618617600.0
axonix.com,axonix.com,27-apr-2023,1682553600.0
aylarl.com,aylarl.com,19-apr-2021,1618790400.0
azclk.com,azclk.com,12-aug-2021,1628726400.0
azfront.com,azfront.com,29-jun-2021,1624924800.0
b-1st.com,b-1st.com,29-jun-2021,1624924800.0
b-trk10.com,b-trk10.com,18-jul-2021,1626566400.0
b2c.com,b2c.com,14-jul-2021,1626220800.0
b4psads.com,b4psads.com,30-apr-2021,1619740800.0
b59812ee54afcabd.com,b59812ee54afcabd.com,26-jul-2021,1627257600.0
backbeatmedia.com,backbeatmedia.com,19-aug-2021,1629331200.0
baidustatic.com,baidustatic.com,28-mar-2021,1616889600.0
bango.net,bango.net,13-jul-2021,1626134400.0
banner.kiev.ua,banner.kiev.ua,01-aug-2021,1627776000.0
bannerboxes.com,bannerboxes.com,30-mar-2021,1617062400.0
bannerconnect.com,bannerconnect.com,07-aug-2021,1628294400.0
bannerconnect.net,bannerconnect.net,12-mar-2021,1615507200.0
bannerflow.com,bannerflow.com,03-jun-2021,1622678400.0
bannerimage.com,bannerimage.com,20-jul-2021,1626739200.0
bannerlandia.com.ar,bannerlandia.com.ar,27-apr-2021,1619481600.0
bannermall.com,bannermall.com,05-sep-2021,1630800000.0
bannerpower.com,bannerpower.com,15-feb-2022,1644883200.0
bannersgomlm.com,bannersgomlm.com,05-feb-2021,1612483200.0
bannerspace.com,bannerspace.com,07-jun-2021,1623024000.0
bannerswap.com,bannerswap.com,15-feb-2021,1613347200.0
bannertesting.com,bannertesting.com,29-jan-2021,1611878400.0
bannery.cz,bannery.cz,08-may-2021,1620432000.0
